"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"404","@JennnRosales tryna escape my $elfies Ha http://t.co/wA6WFyX0TI",FALSE,15785,"JennnRosales",2014-10-04 04:49:02,FALSE,NA,"518261488361177088","59239135","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",8912,FALSE,FALSE,NA,NA
"405","#HunterShawty #StudioShawty #NavyShawty http://t.co/V1EgvAjoID",FALSE,9206,NA,2014-10-04 03:59:26,FALSE,NA,"518249007056187393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3977,FALSE,FALSE,NA,NA
"406","#TweetOfTheDay “@starstunning: Bitches be slicing bread instead of putting out an album every year http://t.co/T0eBxkkYZa”",FALSE,16387,NA,2014-10-02 22:33:15,FALSE,NA,"517804532051750913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",10674,FALSE,FALSE,NA,NA
"407","Excited 2 perform at #TheConcertforValor in honor of America's veterans &amp; their families on 11/11. Airs live from Washington, DC on @HBO.",FALSE,6380,NA,2014-10-02 17:47:58,FALSE,NA,"517732739404288000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4157,FALSE,FALSE,NA,NA
"408","The audacity...",FALSE,152661,NA,2014-09-16 11:50:20,FALSE,NA,"511844530375892992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",130672,FALSE,FALSE,NA,NA
"409","CBS you pulled my song last week, now you wanna slide it back in this Thursday? NO, Fuck you! Y'all are sad for penalizing me for this.",FALSE,26130,NA,2014-09-16 11:48:23,FALSE,NA,"511844041131327488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",19623,FALSE,FALSE,NA,NA
"410","her. maje$ty. X heauxm on the pj http://t.co/lsKWPrCMAU",FALSE,17011,NA,2014-09-13 08:39:19,FALSE,NA,"510709296854622208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6125,FALSE,FALSE,NA,NA
"411","Island galz http://t.co/EJW48Wj6l1",FALSE,35259,NA,2014-09-13 08:31:20,FALSE,NA,"510707286419861504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",15949,FALSE,FALSE,NA,NA
"412","Check out my new @MACcosmetics #VivaGlam ad. All sales go to people affected by HIV/AIDS. Comin @ ya this September!! http://t.co/nzHOuhiuD4",FALSE,10464,NA,2014-08-04 19:24:11,FALSE,NA,"496376067569893376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6609,FALSE,FALSE,NA,NA
"413","Stocking cap posse #GivenchyGhettoGoth http://t.co/DFLGJ5uawy",FALSE,14521,NA,2014-08-03 04:22:28,FALSE,NA,"495786755249823745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6805,FALSE,FALSE,NA,NA
"414","I might be doin sumn http://t.co/o3JX5XoLs4",FALSE,22274,NA,2014-08-03 04:19:42,FALSE,NA,"495786059033096192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",12681,FALSE,FALSE,NA,NA
"415","http://t.co/DfumCobTkV",FALSE,14137,NA,2014-08-03 04:18:02,FALSE,NA,"495785638940012544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6666,FALSE,FALSE,NA,NA
"416","Thank you @Eminem and Chicago for letting me share this moment with you at #Lollapalooza http://t.co/oKd5qG8wiL",FALSE,15557,NA,2014-08-02 05:02:11,FALSE,NA,"495434362813685760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",8928,FALSE,FALSE,NA,NA
"417","LADIES!!! This September wake up next to your man smelling like this!!! Makes you wanna steal his Tshirts #ROGUEMAN http://t.co/HLqeeXb0bx",FALSE,8413,NA,2014-08-01 17:59:52,FALSE,NA,"495267684192628736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4809,FALSE,FALSE,NA,NA
"418","FINALLY!!! #ROGUE for MEN is here September!!! I've waited years for this moment!! :') http://t.co/tjBLKD7tXU",FALSE,11329,NA,2014-08-01 17:48:13,FALSE,NA,"495264755595358208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6902,FALSE,FALSE,NA,NA
"419","Excellent game",FALSE,19368,NA,2014-06-28 21:54:23,FALSE,NA,"483005518005272576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",14233,FALSE,FALSE,NA,NA
"420","Cuadrado and Rodriguez. Murdaaahhh!!!!",FALSE,36557,NA,2014-06-28 21:11:26,FALSE,NA,"482994707723608064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",40321,FALSE,FALSE,NA,NA
"421","Thank you #Adidas #FIFA2014 http://t.co/IFozkahlAq",FALSE,12749,NA,2014-06-28 20:41:16,FALSE,NA,"482987115441975297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5605,FALSE,FALSE,NA,NA
"422","“@GiusiChrisRiri: At the movies watching 22 jump Street” I saw this lastnight! So worth it!",FALSE,3639,"GiusiChrisRiri",2014-06-18 21:01:32,FALSE,"479368076086214656","479368337697153024","272120523","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",1411,FALSE,FALSE,NA,NA
